origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-19,ILI incidence,2025-02-16,1,NO,quantile,0.7,102.22790649384449
2025-02-19,ILI incidence,2025-02-16,1,NO,quantile,0.75,102.60264793768648
2025-02-19,ILI incidence,2025-02-16,1,NO,quantile,0.8,103.02154139955756
2025-02-19,ILI incidence,2025-02-16,1,NO,quantile,0.85,103.51195106639793
2025-02-19,ILI incidence,2025-02-16,1,NO,quantile,0.9,104.13228441300203
2025-02-19,ILI incidence,2025-02-16,1,NO,quantile,0.95,105.05849123730252
2025-02-19,ILI incidence,2025-02-16,1,NO,quantile,0.975,105.86844296937808
2025-02-19,ILI incidence,2025-02-16,1,NO,quantile,0.99,106.81796718420722
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.01,80.6897496868082
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.025,81.42130222873604
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.05,82.05571576244168
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.1,82.79321685609013
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.15,83.29450151423814
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.2,83.6950446386543
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.25,84.04019146178929
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.3,84.35134252087211
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.35,84.64068652032448
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.4,84.91615261348944
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.45,85.18351255125253
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.5,85.4474458926068
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.55,85.71218751859247
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.6,85.98202461386566
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.65,86.26180516525433
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.7,86.55762569906462
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.75,86.8779877243463
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.8,87.23610558609322
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.85,87.6553780746054
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.9,88.1857501328525
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.95,88.97768344721904
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.975,89.67025998467754
2025-02-19,ILI incidence,2025-02-23,2,NO,quantile,0.99,90.48223528663834
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.01,69.17298051148558
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.025,69.80640732706794
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.05,70.3557608747562
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.1,70.99442220124283
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.15,71.4285502694353
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.2,71.77544777651067
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.25,72.07437877640038
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.3,72.3438743647063
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.35,72.59448931950132
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.4,72.83309018727891
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.45,73.06467554098442
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.5,73.29329839307627
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.55,73.52262695822394
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.6,73.75637511747614
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.65,73.9987429379457
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.7,74.25501255465035
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.75,74.53255023914359
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.8,74.842806258956
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.85,75.20605639060933
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.9,75.66558071254842
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.95,76.3517669555861
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.975,76.95190286420127
2025-02-19,ILI incidence,2025-03-02,3,NO,quantile,0.99,77.65554727605257
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.01,71.57522211304816
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.025,72.27377014994747
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.05,72.87993565931305
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.1,73.58503186944142
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.15,74.06455476425558
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.2,74.44786219574821
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.25,74.77826536463547
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.3,75.07621056048256
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.35,75.35334680813835
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.4,75.61725545879112
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.45,75.87345830573813
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.5,76.12643559642467
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.55,76.38024539173654
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.6,76.63899962468454
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.65,76.90735202160656
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.7,77.19115889165171
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.75,77.49859110902148
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.8,77.84235410641845
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.85,78.2449523812004
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.9,78.75443488744591
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.95,79.51559621329473
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.975,80.18167054372196
2025-02-19,ILI incidence,2025-03-09,4,NO,quantile,0.99,80.96305701336568
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.01,534.4132534681686
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.025,537.7921172352802
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.05,540.7151773576585
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.1,544.1049655190086
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.15,546.4040149910537
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.2,548.2381403257709
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.25,549.8165534162156
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.3,551.2378826290609
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.35,552.5582296953734
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.4,553.8140288082113
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.45,555.0317404845522
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.5,556.2327551936995
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.55,557.4363640647024
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.6,558.6620260806317
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.65,559.9316722319099
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.7,561.2728053035986
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.75,562.7236962741221
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.8,564.3437382855258
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.85,566.2379722421952
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.9,568.6303704830838
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.95,572.1948382456958
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.975,575.3045403375277
2025-02-19,ILI incidence,2025-02-16,1,PL,quantile,0.99,578.9414591428708
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.01,509.86727311682307
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.025,513.1166992041408
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.05,515.9279120823653
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.1,519.1881437672043
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.15,521.3994153153063
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.2,523.163566029129
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.25,524.6817974463011
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.3,526.0489635896764
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.35,527.3190205728106
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.4,528.5270102728382
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.45,529.6983831201975
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.5,530.8537141732784
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.55,532.0115603835269
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.6,533.1906414446426
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.65,534.4120564753122
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.7,535.7022664333192
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.75,537.0980940448229
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.8,538.6566866003648
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.85,540.4791153799047
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.9,542.7808928734468
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.95,546.2104846117114
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.975,549.2026557740589
2025-02-19,ILI incidence,2025-02-23,2,PL,quantile,0.99,552.7022787819608
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.01,487.4561695188219
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.025,490.58778401444107
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.05,493.2971999919614
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.1,496.4395217575256
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.15,498.57090922197153
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.2,500.27137984125795
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.25,501.7348444214806
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.3,503.05272178063717
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.35,504.27701524947577
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.4,505.4414995587065
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.45,506.5707058953641
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.5,507.6844672794319
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.55,508.80067258787557
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.6,509.93736883101553
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.65,511.11489824764567
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.7,512.3587739339124
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.75,513.7045010359803
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.8,515.2071836882113
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.85,516.9642818961383
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.9,519.1836121446953
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.95,522.4904977320679
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.975,525.3757474570564
2025-02-19,ILI incidence,2025-03-02,3,PL,quantile,0.99,528.7504738373224
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.01,467.77285028992645
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.025,471.09726741167
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.05,473.975301097726
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.1,477.3152717968005
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.15,479.58199275746233
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.2,481.3911695109115
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.25,482.9487090037287
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.3,484.35171304914104
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.35,485.65543596349283
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.4,486.89577950922563
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.45,488.0988350480643
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.5,489.28571288147134
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.55,490.4754708668855
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.6,491.6873532242703
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.65,492.9430703774672
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.7,494.2698708850636
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.75,495.7056958381936
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.8,497.3094539218244
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.85,499.1853666560626
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.9,501.55572930527626
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.95,505.0896423459173
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.975,508.17490281950836
2025-02-19,ILI incidence,2025-03-09,4,PL,quantile,0.99,511.785840961187
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.01,27.924964455242225
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.025,28.359717691477456
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.05,28.73885259873579
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.1,29.182051193372015
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.15,29.4848007023342
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.2,29.72758082629521
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.25,29.937404894908305
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.3,30.127054198083737
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.35,30.303830168478612
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.4,30.472501491177027
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.45,30.636557922164684
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.5,30.79884822271564
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.55,30.961971045619933
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.6,31.128578930237722
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.65,31.301694164872508
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.7,31.485141120535452
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.75,31.684278197416745
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.8,31.90746362388532
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.85,32.16953776948528
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.9,32.5022540984013
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.95,33.00153872561616
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.975,33.44061550308528
2025-02-19,ILI incidence,2025-02-16,1,RO,quantile,0.99,33.95827107604436
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.01,17.90239743333425
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.025,18.18876161800182
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.05,18.438518278367788
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.1,18.730508917255477
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.15,18.929987523863808
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.2,19.089964183841733
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.25,19.228232920440316
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.3,19.353213353331867
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.35,19.469715555321557
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.4,19.580881311052284
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.45,19.689010043187515
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.5,19.795979072283938
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.55,19.903501166662938
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.6,20.013324893070845
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.65,20.12744285117536
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.7,20.248376758359615
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.75,20.379660164871073
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.8,20.526805205691073
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.85,20.699599413047117
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.9,20.918985840078808
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.95,21.24823617632163
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.975,21.537814278184047
2025-02-19,ILI incidence,2025-02-23,2,RO,quantile,0.99,21.879253655528828
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.01,11.75547195753755
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.025,11.950257848527997
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.05,12.120162026014507
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.1,12.318819040457461
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.15,12.454548555756267
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.2,12.56340789686977
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.25,12.657501189180566
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.3,12.742556047968682
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.35,12.82184481921359
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.4,12.897505065032949
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.45,12.971101401807358
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.5,13.043911406548713
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.55,13.117100858596187
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.6,13.191860098057209
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.65,13.26954579325184
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.7,13.35187507378893
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.75,13.44125428678236
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.8,13.541437453968122
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.85,13.659090699152994
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.9,13.808478664352718
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.95,14.032699078252294
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.975,14.229924369220766
2025-02-19,ILI incidence,2025-03-02,3,RO,quantile,0.99,14.462497056288043
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.01,8.689177072035523
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.025,8.845149809023725
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.05,8.981301784992027
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.1,9.140614791813679
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.15,9.2495366242876
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.2,9.336938052333341
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.25,9.41251443333942
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.3,9.480855159985582
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.35,9.544583361477327
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.4,9.605413456728586
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.45,9.66460126054446
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.5,9.72317316192956
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.55,9.782066750694062
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.6,9.842240439741975
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.65,9.904787673338328
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.7,9.971093570659036
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.75,10.043100434277031
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.8,10.123839775238924
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.85,10.21869669583415
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.9,10.339198364339087
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.95,10.52018495559577
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.975,10.679501570949565
2025-02-19,ILI incidence,2025-03-09,4,RO,quantile,0.99,10.867513804923147
